year,location,surveyed,start_date,end_date
2014,bedrock,FALSE,10-09-20,10-09-20
2014,bedrock,FALSE,11-07-20,11-07-20
2014,belowlowerauditorium,FALSE,10-09-20,10-09-20
2014,belowlowerauditorium,FALSE,11-07-20,11-07-20
2014,cottonwood,TRUE,9-09-20,9-09-20
2014,cottonwood,TRUE,NA,NA
2014,cottonwood,TRUE,NA,NA
2014,cottonwood,TRUE,NA,10-03-20
2014,cottonwood,TRUE,NA,NA
2014,hatchery,TRUE,9-09-20,9-09-20
2014,hatchery,TRUE,NA,NA
2014,hatchery,TRUE,NA,NA
2014,hatchery,TRUE,NA,10-03-20
2014,hatchery,TRUE,10-06-20,10-10-20
2014,hatchery,TRUE,NA,NA
2014,hatchery,TRUE,NA,NA
2014,hatchery,TRUE,11-12-20,NA
2014,hatcherypipe,FALSE,10-09-20,10-09-20
2014,hatcherypipe,FALSE,11-07-20,11-07-20
2014,hatcherysidechannel,FALSE,10-09-20,10-09-20
2014,hatcherysidechannel,FALSE,11-07-20,11-07-20
2014,lowerauditorium,TRUE,9-09-20,9-09-20
2014,lowerauditorium,TRUE,NA,NA
2014,lowerauditorium,TRUE,10-06-20,10-10-20
2014,lowerauditorium,TRUE,NA,NA
2014,lowerauditorium,TRUE,NA,NA
2014,lowerauditorium,TRUE,11-12-20,NA
2014,lowertablemountain,FALSE,10-09-20,10-09-20
2014,lowertablemountain,FALSE,11-07-20,11-07-20
2014,middleauditorium,TRUE,9-09-20,9-09-20
2014,middleauditorium,TRUE,NA,NA
2014,middleauditorium,TRUE,NA,NA
2014,middleauditorium,TRUE,NA,10-03-20
2014,middleauditorium,TRUE,10-06-20,10-10-20
2014,middleauditorium,TRUE,NA,NA
2014,middleauditorium,TRUE,NA,NA
2014,middleauditorium,TRUE,11-12-20,NA
2014,moessidechannel,TRUE,9-09-20,9-09-20
2014,moessidechannel,TRUE,NA,NA
2014,moessidechannel,TRUE,NA,NA
2014,moessidechannel,TRUE,NA,10-03-20
2014,moessidechannel,TRUE,10-06-20,10-10-20
2014,moessidechannel,TRUE,NA,NA
2014,moessidechannel,TRUE,NA,NA
2014,moessidechannel,TRUE,11-12-20,NA
2014,tablemountain,FALSE,10-09-20,10-09-20
2014,tablemountain,FALSE,11-07-20,11-07-20
2014,topofauditorium,TRUE,9-09-20,9-09-20
2014,topofauditorium,TRUE,NA,NA
2014,topofauditorium,TRUE,NA,NA
2014,topofauditorium,TRUE,NA,10-03-20
2014,topofauditorium,TRUE,10-06-20,10-10-20
2014,topofauditorium,TRUE,NA,NA
2014,topofauditorium,TRUE,NA,NA
2014,topofauditorium,TRUE,11-12-20,NA
2014,topofauditorium,TRUE,NA,NA
2014,topofhatchery,FALSE,10-09-20,10-09-20
2014,topofhatchery,FALSE,11-07-20,11-07-20
2014,upperauditorium,TRUE,9-09-20,9-09-20
2014,upperauditorium,TRUE,NA,NA
2014,upperauditorium,TRUE,NA,NA
2014,upperauditorium,TRUE,NA,10-03-20
2014,upperauditorium,TRUE,10-06-20,10-10-20
2014,upperauditorium,TRUE,NA,NA
2014,upperauditorium,TRUE,NA,NA
2014,upperauditorium,TRUE,11-12-20,NA
2014,uppercottonwood,TRUE,9-09-20,9-09-20
2014,uppercottonwood,TRUE,NA,NA
2014,uppercottonwood,TRUE,NA,NA
2014,uppercottonwood,TRUE,NA,10-03-20
2014,uppercottonwood,TRUE,10-06-20,10-10-20
2014,uppercottonwood,TRUE,NA,NA
2014,uppercottonwood,TRUE,NA,NA
2014,uppercottonwood,TRUE,11-12-20,NA
2014,uppercottonwood,TRUE,NA,NA
2014,upperhatchery,TRUE,9-09-20,9-09-20
2014,upperhatchery,TRUE,NA,NA
2014,upperhatchery,TRUE,NA,NA
2014,upperhatchery,TRUE,NA,10-03-20
2014,upperhatchery,TRUE,10-06-20,10-10-20
2014,upperhatchery,TRUE,NA,NA
2014,upperhatchery,TRUE,NA,NA
2014,upperhatchery,TRUE,11-12-20,NA
2014,upperhatchery,TRUE,NA,NA
2014,belowbigholeeast,TRUE,10-06-20,10-10-20
2014,belowbigholeeast,TRUE,11-12-20,NA
2014,bigbar,TRUE,10-06-20,10-10-20
2014,bigbar,TRUE,11-12-20,NA
2014,bigholeeast,TRUE,10-06-20,10-10-20
2014,bigholeeast,TRUE,11-12-20,NA
2014,bigholewest,TRUE,10-06-20,10-10-20
2014,bigholewest,TRUE,11-12-20,NA
2014,developing,TRUE,10-06-20,10-10-20
2014,developing,TRUE,11-12-20,NA
2014,g95eastsidechannelbottom,TRUE,10-06-20,10-10-20
2014,g95eastsidechannelbottom,TRUE,11-12-20,NA
2014,g95eastsidechanneltop,TRUE,10-06-20,10-10-20
2014,g95eastsidechanneltop,TRUE,11-12-20,NA
2014,g95main,TRUE,10-06-20,10-10-20
2014,g95main,TRUE,11-12-20,NA
2014,g95westsidechannel,FALSE,10-09-20,10-09-20
2014,g95westsidechannel,FALSE,11-07-20,11-07-20
2014,goose,TRUE,10-06-20,10-10-20
2014,goose,TRUE,11-12-20,NA
2014,keister,TRUE,10-06-20,10-10-20
2014,keister,TRUE,11-12-20,NA
2014,lowerbig,FALSE,10-09-20,10-09-20
2014,lowerbig,FALSE,11-07-20,11-07-20
2014,lowerhour,TRUE,10-06-20,10-10-20
2014,lowerhour,TRUE,11-12-20,NA
2014,lowermcfarland,TRUE,10-06-20,10-10-20
2014,lowermcfarland,TRUE,11-12-20,NA
2014,lowervanceeast,TRUE,10-06-20,10-10-20
2014,lowervanceeast,TRUE,11-12-20,NA
2014,palm,FALSE,10-09-20,10-09-20
2014,palm,FALSE,11-07-20,11-07-20
2014,upperhour,TRUE,10-06-20,10-10-20
2014,upperhour,TRUE,11-12-20,NA
2014,uppermcfarland,TRUE,10-06-20,10-10-20
2014,uppermcfarland,TRUE,11-12-20,NA
2014,vanceeast,TRUE,10-06-20,10-10-20
2014,vanceeast,TRUE,11-12-20,NA
2014,aleck,FALSE,10-09-20,10-09-20
2014,aleck,FALSE,11-07-20,11-07-20
2014,eye,FALSE,10-09-20,10-09-20
2014,eye,FALSE,11-07-20,11-07-20
2014,eyesidechannel,FALSE,10-09-20,10-09-20
2014,eyesidechannel,FALSE,11-07-20,11-07-20
2014,gateway,FALSE,10-09-20,10-09-20
2014,gateway,FALSE,11-07-20,11-07-20
2014,greatwestern,FALSE,10-09-20,10-09-20
2014,greatwestern,FALSE,11-07-20,11-07-20
2014,lowerrobinson,FALSE,10-09-20,10-09-20
2014,lowerrobinson,FALSE,11-07-20,11-07-20
2014,mathews,FALSE,10-09-20,10-09-20
2014,mathews,FALSE,11-07-20,11-07-20
2014,steep,FALSE,10-09-20,10-09-20
2014,steep,FALSE,11-07-20,11-07-20
2014,steepsidechannel,FALSE,10-09-20,10-09-20
2014,steepsidechannel,FALSE,11-07-20,11-07-20
2014,trailerpark,FALSE,10-09-20,10-09-20
2014,trailerpark,FALSE,11-07-20,11-07-20
2014,uppermathews,FALSE,10-09-20,10-09-20
2014,uppermathews,FALSE,11-07-20,11-07-20
2014,upperrobinson,FALSE,10-09-20,10-09-20
2014,upperrobinson,FALSE,11-07-20,11-07-20
2014,vancewest,FALSE,10-09-20,10-09-20
2014,vancewest,FALSE,11-07-20,11-07-20
2014,weir,FALSE,10-09-20,10-09-20
2014,weir,FALSE,11-07-20,11-07-20
2015,bedrock,FALSE,NA,NA
2015,belowlowerauditorium,FALSE,NA,NA
2015,cottonwood,TRUE,NA,NA
2015,cottonwood,TRUE,NA,NA
2015,cottonwood,TRUE,NA,NA
2015,cottonwood,TRUE,NA,NA
2015,cottonwood,TRUE,NA,NA
2015,cottonwood,TRUE,NA,NA
2015,cottonwood,TRUE,11-02-20,11-05-20
2015,cottonwood,TRUE,11-10-20,11-11-20
2015,cottonwood,TRUE,NA,NA
2015,cottonwood,TRUE,NA,NA
2015,cottonwood,TRUE,NA,NA
2015,cottonwood,TRUE,12-03-20,12-04-20
2015,hatchery,TRUE,NA,NA
2015,hatchery,TRUE,NA,NA
2015,hatchery,TRUE,NA,NA
2015,hatchery,TRUE,NA,NA
2015,hatchery,TRUE,NA,NA
2015,hatchery,TRUE,NA,NA
2015,hatchery,TRUE,11-02-20,11-05-20
2015,hatchery,TRUE,11-10-20,11-11-20
2015,hatchery,TRUE,NA,NA
2015,hatchery,TRUE,NA,NA
2015,hatchery,TRUE,NA,NA
2015,hatchery,TRUE,12-03-20,12-04-20
2015,hatcherypipe,FALSE,NA,NA
2015,hatcherysidechannel,TRUE,11-10-20,11-11-20
2015,hatcherysidechannel,TRUE,NA,NA
2015,hatcherysidechannel,TRUE,NA,NA
2015,hatcherysidechannel,TRUE,NA,NA
2015,hatcherysidechannel,TRUE,12-03-20,12-04-20
2015,lowerauditorium,TRUE,NA,NA
2015,lowerauditorium,TRUE,NA,NA
2015,lowerauditorium,TRUE,NA,NA
2015,lowerauditorium,TRUE,NA,NA
2015,lowerauditorium,TRUE,NA,NA
2015,lowerauditorium,TRUE,NA,NA
2015,lowerauditorium,TRUE,11-02-20,11-05-20
2015,lowerauditorium,TRUE,11-10-20,11-11-20
2015,lowerauditorium,TRUE,NA,NA
2015,lowerauditorium,TRUE,NA,NA
2015,lowerauditorium,TRUE,NA,NA
2015,lowerauditorium,TRUE,12-03-20,12-04-20
2015,lowertablemountain,FALSE,NA,NA
2015,middleauditorium,TRUE,NA,NA
2015,middleauditorium,TRUE,NA,NA
2015,middleauditorium,TRUE,NA,NA
2015,middleauditorium,TRUE,NA,NA
2015,middleauditorium,TRUE,NA,NA
2015,middleauditorium,TRUE,NA,NA
2015,middleauditorium,TRUE,11-02-20,11-05-20
2015,middleauditorium,TRUE,11-10-20,11-11-20
2015,middleauditorium,TRUE,NA,NA
2015,middleauditorium,TRUE,NA,NA
2015,middleauditorium,TRUE,NA,NA
2015,middleauditorium,TRUE,12-03-20,12-04-20
2015,moessidechannel,TRUE,NA,NA
2015,moessidechannel,TRUE,NA,NA
2015,moessidechannel,TRUE,NA,NA
2015,moessidechannel,TRUE,NA,NA
2015,moessidechannel,TRUE,NA,NA
2015,moessidechannel,TRUE,NA,NA
2015,moessidechannel,TRUE,11-02-20,11-05-20
2015,moessidechannel,TRUE,11-10-20,11-11-20
2015,moessidechannel,TRUE,NA,NA
2015,moessidechannel,TRUE,NA,NA
2015,moessidechannel,TRUE,NA,NA
2015,moessidechannel,TRUE,12-03-20,12-04-20
2015,tablemountain,TRUE,11-10-20,11-11-20
2015,tablemountain,TRUE,NA,NA
2015,tablemountain,TRUE,NA,NA
2015,tablemountain,TRUE,NA,NA
2015,tablemountain,TRUE,12-03-20,12-04-20
2015,topofauditorium,TRUE,NA,NA
2015,topofauditorium,TRUE,NA,NA
2015,topofauditorium,TRUE,NA,NA
2015,topofauditorium,TRUE,NA,NA
2015,topofauditorium,TRUE,NA,NA
2015,topofauditorium,TRUE,NA,NA
2015,topofauditorium,TRUE,11-02-20,11-05-20
2015,topofauditorium,TRUE,11-10-20,11-11-20
2015,topofauditorium,TRUE,NA,NA
2015,topofauditorium,TRUE,NA,NA
2015,topofauditorium,TRUE,NA,NA
2015,topofauditorium,TRUE,12-03-20,12-04-20
2015,topofhatchery,FALSE,NA,NA
2015,upperauditorium,TRUE,NA,NA
2015,upperauditorium,TRUE,NA,NA
2015,upperauditorium,TRUE,NA,NA
2015,upperauditorium,TRUE,NA,NA
2015,upperauditorium,TRUE,NA,NA
2015,upperauditorium,TRUE,NA,NA
2015,upperauditorium,TRUE,11-02-20,11-05-20
2015,upperauditorium,TRUE,11-10-20,11-11-20
2015,upperauditorium,TRUE,NA,NA
2015,upperauditorium,TRUE,NA,NA
2015,upperauditorium,TRUE,NA,NA
2015,upperauditorium,TRUE,12-03-20,12-04-20
2015,uppercottonwood,TRUE,NA,NA
2015,uppercottonwood,TRUE,NA,NA
2015,uppercottonwood,TRUE,NA,NA
2015,uppercottonwood,TRUE,NA,NA
2015,uppercottonwood,TRUE,NA,NA
2015,uppercottonwood,TRUE,NA,NA
2015,uppercottonwood,TRUE,11-02-20,11-05-20
2015,uppercottonwood,TRUE,11-10-20,11-11-20
2015,uppercottonwood,TRUE,NA,NA
2015,uppercottonwood,TRUE,NA,NA
2015,uppercottonwood,TRUE,NA,NA
2015,uppercottonwood,TRUE,12-03-20,12-04-20
2015,upperhatchery,TRUE,NA,NA
2015,upperhatchery,TRUE,NA,NA
2015,upperhatchery,TRUE,NA,NA
2015,upperhatchery,TRUE,NA,NA
2015,upperhatchery,TRUE,NA,NA
2015,upperhatchery,TRUE,NA,NA
2015,upperhatchery,TRUE,11-02-20,11-05-20
2015,upperhatchery,TRUE,11-10-20,11-11-20
2015,upperhatchery,TRUE,NA,NA
2015,upperhatchery,TRUE,NA,NA
2015,upperhatchery,TRUE,NA,NA
2015,upperhatchery,TRUE,12-03-20,12-04-20
2015,bigbar,TRUE,NA,NA
2015,bigbar,TRUE,NA,NA
2015,bigbar,TRUE,NA,NA
2015,bigbar,TRUE,12-03-20,12-04-20
2015,bigholeeast,TRUE,NA,NA
2015,bigholeeast,TRUE,NA,NA
2015,bigholeeast,TRUE,NA,NA
2015,bigholeeast,TRUE,12-03-20,12-04-20
2015,bigholewest,TRUE,NA,NA
2015,bigholewest,TRUE,NA,NA
2015,bigholewest,TRUE,NA,NA
2015,bigholewest,TRUE,12-03-20,12-04-20
2015,developing,TRUE,NA,NA
2015,developing,TRUE,NA,NA
2015,developing,TRUE,NA,NA
2015,developing,TRUE,12-03-20,12-04-20
2015,g95eastsidechannelbottom,TRUE,NA,NA
2015,g95eastsidechannelbottom,TRUE,NA,NA
2015,g95eastsidechannelbottom,TRUE,NA,NA
2015,g95eastsidechannelbottom,TRUE,12-03-20,12-04-20
2015,g95eastsidechanneltop,TRUE,NA,NA
2015,g95eastsidechanneltop,TRUE,NA,NA
2015,g95eastsidechanneltop,TRUE,NA,NA
2015,g95eastsidechanneltop,TRUE,12-03-20,12-04-20
2015,g95main,TRUE,NA,NA
2015,g95main,TRUE,NA,NA
2015,g95main,TRUE,NA,NA
2015,g95main,TRUE,12-03-20,12-04-20
2015,g95westsidechannel,TRUE,NA,NA
2015,g95westsidechannel,TRUE,NA,NA
2015,g95westsidechannel,TRUE,NA,NA
2015,g95westsidechannel,TRUE,12-03-20,12-04-20
2015,goose,TRUE,NA,NA
2015,goose,TRUE,NA,NA
2015,goose,TRUE,NA,NA
2015,goose,TRUE,12-03-20,12-04-20
2015,keister,TRUE,NA,NA
2015,keister,TRUE,NA,NA
2015,keister,TRUE,NA,NA
2015,keister,TRUE,12-03-20,12-04-20
2015,lowerhour,TRUE,NA,NA
2015,lowerhour,TRUE,NA,NA
2015,lowerhour,TRUE,NA,NA
2015,lowerhour,TRUE,12-03-20,12-04-20
2015,lowermcfarland,TRUE,NA,NA
2015,lowermcfarland,TRUE,NA,NA
2015,lowermcfarland,TRUE,NA,NA
2015,lowermcfarland,TRUE,12-03-20,12-04-20
2015,lowervanceeast,TRUE,NA,NA
2015,lowervanceeast,TRUE,NA,NA
2015,lowervanceeast,TRUE,NA,NA
2015,lowervanceeast,TRUE,12-03-20,12-04-20
2015,upperhour,TRUE,NA,NA
2015,upperhour,TRUE,NA,NA
2015,upperhour,TRUE,NA,NA
2015,upperhour,TRUE,12-03-20,12-04-20
2015,uppermcfarland,TRUE,NA,NA
2015,uppermcfarland,TRUE,NA,NA
2015,uppermcfarland,TRUE,NA,NA
2015,uppermcfarland,TRUE,12-03-20,12-04-20
2015,vanceeast,TRUE,NA,NA
2015,vanceeast,TRUE,NA,NA
2015,vanceeast,TRUE,NA,NA
2015,vanceeast,TRUE,12-03-20,12-04-20
2015,vancewest,TRUE,NA,NA
2015,vancewest,TRUE,NA,NA
2015,vancewest,TRUE,NA,NA
2015,vancewest,TRUE,12-03-20,12-04-20
2015,aleck,FALSE,NA,NA
2015,eye,FALSE,NA,NA
2015,eyesidechannel,FALSE,NA,NA
2015,gateway,FALSE,NA,NA
2015,greatwestern,FALSE,NA,NA
2015,lowerrobinson,FALSE,NA,NA
2015,mathews,FALSE,NA,NA
2015,steep,FALSE,NA,NA
2015,steepsidechannel,FALSE,NA,NA
2015,trailerpark,FALSE,NA,NA
2015,uppermathews,FALSE,NA,NA
2015,upperrobinson,FALSE,NA,NA
2015,weir,FALSE,NA,NA
2016,bedrock,FALSE,NA,NA
2016,belowlowerauditorium,FALSE,NA,NA
2016,cottonwood,TRUE,NA,NA
2016,cottonwood,TRUE,NA,NA
2016,cottonwood,TRUE,10-04-20,10-06-20
2016,cottonwood,TRUE,10-10-20,NA
2016,cottonwood,TRUE,NA,NA
2016,cottonwood,TRUE,NA,NA
2016,cottonwood,TRUE,NA,11-04-20
2016,cottonwood,TRUE,11-07-20,11-09-20
2016,cottonwood,TRUE,NA,NA
2016,hatchery,TRUE,NA,NA
2016,hatchery,TRUE,NA,NA
2016,hatchery,TRUE,10-04-20,10-06-20
2016,hatchery,TRUE,10-10-20,NA
2016,hatchery,TRUE,NA,NA
2016,hatchery,TRUE,NA,NA
2016,hatchery,TRUE,NA,11-04-20
2016,hatchery,TRUE,11-07-20,11-09-20
2016,hatchery,TRUE,NA,NA
2016,hatcherypipe,FALSE,NA,NA
2016,hatcherysidechannel,FALSE,NA,NA
2016,lowerauditorium,TRUE,NA,NA
2016,lowerauditorium,TRUE,NA,NA
2016,lowerauditorium,TRUE,10-04-20,10-06-20
2016,lowerauditorium,TRUE,10-10-20,NA
2016,lowerauditorium,TRUE,NA,NA
2016,lowerauditorium,TRUE,NA,NA
2016,lowerauditorium,TRUE,NA,11-04-20
2016,lowerauditorium,TRUE,11-07-20,11-09-20
2016,lowerauditorium,TRUE,NA,NA
2016,lowertablemountain,FALSE,NA,NA
2016,middleauditorium,TRUE,NA,NA
2016,middleauditorium,TRUE,NA,NA
2016,middleauditorium,TRUE,10-04-20,10-06-20
2016,middleauditorium,TRUE,10-10-20,NA
2016,middleauditorium,TRUE,NA,NA
2016,middleauditorium,TRUE,NA,NA
2016,middleauditorium,TRUE,NA,11-04-20
2016,middleauditorium,TRUE,11-07-20,11-09-20
2016,middleauditorium,TRUE,NA,NA
2016,moessidechannel,TRUE,NA,NA
2016,moessidechannel,TRUE,NA,NA
2016,moessidechannel,TRUE,10-04-20,10-06-20
2016,moessidechannel,TRUE,10-10-20,NA
2016,moessidechannel,TRUE,NA,NA
2016,moessidechannel,TRUE,NA,NA
2016,moessidechannel,TRUE,NA,11-04-20
2016,moessidechannel,TRUE,11-07-20,11-09-20
2016,tablemountain,FALSE,NA,NA
2016,topofauditorium,TRUE,NA,NA
2016,topofauditorium,TRUE,NA,NA
2016,topofauditorium,TRUE,10-04-20,10-06-20
2016,topofauditorium,TRUE,10-10-20,NA
2016,topofauditorium,TRUE,NA,NA
2016,topofauditorium,TRUE,NA,NA
2016,topofauditorium,TRUE,NA,11-04-20
2016,topofauditorium,TRUE,11-07-20,11-09-20
2016,topofauditorium,TRUE,NA,NA
2016,topofhatchery,FALSE,NA,NA
2016,upperauditorium,TRUE,NA,NA
2016,upperauditorium,TRUE,NA,NA
2016,upperauditorium,TRUE,10-04-20,10-06-20
2016,upperauditorium,TRUE,10-10-20,NA
2016,upperauditorium,TRUE,NA,NA
2016,upperauditorium,TRUE,NA,NA
2016,upperauditorium,TRUE,NA,11-04-20
2016,upperauditorium,TRUE,11-07-20,11-09-20
2016,upperauditorium,TRUE,NA,NA
2016,uppercottonwood,TRUE,NA,NA
2016,uppercottonwood,TRUE,NA,NA
2016,uppercottonwood,TRUE,10-04-20,10-06-20
2016,uppercottonwood,TRUE,10-10-20,NA
2016,uppercottonwood,TRUE,NA,NA
2016,uppercottonwood,TRUE,NA,NA
2016,uppercottonwood,TRUE,NA,11-04-20
2016,uppercottonwood,TRUE,11-07-20,11-09-20
2016,uppercottonwood,TRUE,NA,NA
2016,upperhatchery,TRUE,NA,NA
2016,upperhatchery,TRUE,NA,NA
2016,upperhatchery,TRUE,10-04-20,10-06-20
2016,upperhatchery,TRUE,10-10-20,NA
2016,upperhatchery,TRUE,NA,NA
2016,upperhatchery,TRUE,NA,NA
2016,upperhatchery,TRUE,NA,11-04-20
2016,upperhatchery,TRUE,11-07-20,11-09-20
2016,upperhatchery,TRUE,NA,NA
2016,belowbigholeeast,FALSE,NA,NA
2016,bigbar,FALSE,NA,NA
2016,bigholeeast,FALSE,NA,NA
2016,bigholewest,FALSE,NA,NA
2016,developing,FALSE,NA,NA
2016,g95eastsidechannelbottom,FALSE,NA,NA
2016,g95eastsidechanneltop,FALSE,NA,NA
2016,g95main,FALSE,NA,NA
2016,g95westsidechannel,FALSE,NA,NA
2016,goose,FALSE,NA,NA
2016,keister,FALSE,NA,NA
2016,lowerbig,FALSE,NA,NA
2016,lowerhour,FALSE,NA,NA
2016,lowermcfarland,FALSE,NA,NA
2016,lowervanceeast,FALSE,NA,NA
2016,palm,FALSE,NA,NA
2016,upperhour,FALSE,NA,NA
2016,uppermcfarland,FALSE,NA,NA
2016,vanceeast,FALSE,NA,NA
2016,vancewest,FALSE,NA,NA
2016,aleck,FALSE,NA,NA
2016,eye,FALSE,NA,NA
2016,eyesidechannel,FALSE,NA,NA
2016,gateway,FALSE,NA,NA
2016,greatwestern,FALSE,NA,NA
2016,lowerrobinson,FALSE,NA,NA
2016,mathews,FALSE,NA,NA
2016,steep,FALSE,NA,NA
2016,steepsidechannel,FALSE,NA,NA
2016,trailerpark,FALSE,NA,NA
2016,uppermathews,FALSE,NA,NA
2016,upperrobinson,FALSE,NA,NA
2016,weir,FALSE,NA,NA
2017,bedrock,FALSE,10-11-20,10-11-20
2017,bedrock,FALSE,NA,NA
2017,belowlowerauditorium,FALSE,10-11-20,10-11-20
2017,belowlowerauditorium,FALSE,NA,NA
2017,cottonwood,TRUE,10-03-20,10-06-20
2017,cottonwood,TRUE,10-10-20,10-12-20
2017,cottonwood,TRUE,NA,NA
2017,cottonwood,TRUE,NA,NA
2017,cottonwood,TRUE,NA,11-03-20
2017,cottonwood,TRUE,11-06-20,11-09-20
2017,cottonwood,TRUE,NA,NA
2017,cottonwood,TRUE,NA,NA
2017,cottonwood,TRUE,NA,NA
2017,cottonwood,TRUE,12-04-20,12-07-20
2017,cottonwood,TRUE,12-11-20,NA
2017,hatchery,TRUE,10-03-20,10-06-20
2017,hatchery,TRUE,10-10-20,10-12-20
2017,hatchery,TRUE,NA,NA
2017,hatchery,TRUE,NA,NA
2017,hatchery,TRUE,NA,11-03-20
2017,hatchery,TRUE,11-06-20,11-09-20
2017,hatchery,TRUE,NA,NA
2017,hatchery,TRUE,NA,NA
2017,hatchery,TRUE,NA,NA
2017,hatchery,TRUE,12-04-20,12-07-20
2017,hatchery,TRUE,12-11-20,NA
2017,hatcherypipe,FALSE,10-11-20,10-11-20
2017,hatcherypipe,FALSE,NA,NA
2017,hatcherysidechannel,TRUE,10-03-20,10-06-20
2017,hatcherysidechannel,TRUE,10-10-20,10-12-20
2017,hatcherysidechannel,TRUE,NA,NA
2017,hatcherysidechannel,TRUE,NA,NA
2017,hatcherysidechannel,TRUE,NA,11-03-20
2017,hatcherysidechannel,TRUE,11-06-20,11-09-20
2017,hatcherysidechannel,TRUE,NA,NA
2017,hatcherysidechannel,TRUE,NA,NA
2017,hatcherysidechannel,TRUE,NA,NA
2017,hatcherysidechannel,TRUE,12-04-20,12-07-20
2017,hatcherysidechannel,TRUE,12-11-20,NA
2017,lowerauditorium,TRUE,10-03-20,10-06-20
2017,lowerauditorium,TRUE,10-10-20,10-12-20
2017,lowerauditorium,TRUE,NA,NA
2017,lowerauditorium,TRUE,NA,NA
2017,lowerauditorium,TRUE,NA,11-03-20
2017,lowerauditorium,TRUE,11-06-20,11-09-20
2017,lowerauditorium,TRUE,NA,NA
2017,lowerauditorium,TRUE,NA,NA
2017,lowerauditorium,TRUE,NA,NA
2017,lowerauditorium,TRUE,12-04-20,12-07-20
2017,lowerauditorium,TRUE,12-11-20,NA
2017,lowertablemountain,TRUE,NA,NA
2017,lowertablemountain,TRUE,12-11-20,NA
2017,middleauditorium,TRUE,10-03-20,10-06-20
2017,middleauditorium,TRUE,10-10-20,10-12-20
2017,middleauditorium,TRUE,NA,NA
2017,middleauditorium,TRUE,NA,NA
2017,middleauditorium,TRUE,NA,11-03-20
2017,middleauditorium,TRUE,11-06-20,11-09-20
2017,middleauditorium,TRUE,NA,NA
2017,middleauditorium,TRUE,NA,NA
2017,middleauditorium,TRUE,NA,NA
2017,middleauditorium,TRUE,12-04-20,12-07-20
2017,middleauditorium,TRUE,12-11-20,NA
2017,moessidechannel,TRUE,10-03-20,10-06-20
2017,moessidechannel,TRUE,10-10-20,10-12-20
2017,moessidechannel,TRUE,NA,NA
2017,moessidechannel,TRUE,NA,NA
2017,moessidechannel,TRUE,NA,11-03-20
2017,moessidechannel,TRUE,11-06-20,11-09-20
2017,moessidechannel,TRUE,NA,NA
2017,moessidechannel,TRUE,NA,NA
2017,moessidechannel,TRUE,NA,NA
2017,moessidechannel,TRUE,12-04-20,12-07-20
2017,moessidechannel,TRUE,12-11-20,NA
2017,tablemountain,TRUE,NA,NA
2017,tablemountain,TRUE,12-11-20,NA
2017,topofauditorium,TRUE,10-03-20,10-06-20
2017,topofauditorium,TRUE,10-10-20,10-12-20
2017,topofauditorium,TRUE,NA,NA
2017,topofauditorium,TRUE,NA,NA
2017,topofauditorium,TRUE,NA,11-03-20
2017,topofauditorium,TRUE,11-06-20,11-09-20
2017,topofauditorium,TRUE,NA,NA
2017,topofauditorium,TRUE,NA,NA
2017,topofauditorium,TRUE,NA,NA
2017,topofauditorium,TRUE,12-04-20,12-07-20
2017,topofauditorium,TRUE,12-11-20,NA
2017,topofhatchery,TRUE,10-03-20,10-06-20
2017,topofhatchery,TRUE,10-10-20,10-12-20
2017,topofhatchery,TRUE,NA,NA
2017,topofhatchery,TRUE,NA,NA
2017,topofhatchery,TRUE,NA,11-03-20
2017,topofhatchery,TRUE,11-06-20,11-09-20
2017,topofhatchery,TRUE,NA,NA
2017,topofhatchery,TRUE,NA,NA
2017,topofhatchery,TRUE,NA,NA
2017,topofhatchery,TRUE,12-04-20,12-07-20
2017,topofhatchery,TRUE,12-11-20,NA
2017,upperauditorium,TRUE,10-03-20,10-06-20
2017,upperauditorium,TRUE,10-10-20,10-12-20
2017,upperauditorium,TRUE,NA,NA
2017,upperauditorium,TRUE,NA,NA
2017,upperauditorium,TRUE,NA,11-03-20
2017,upperauditorium,TRUE,11-06-20,11-09-20
2017,upperauditorium,TRUE,NA,NA
2017,upperauditorium,TRUE,NA,NA
2017,upperauditorium,TRUE,NA,NA
2017,upperauditorium,TRUE,12-04-20,12-07-20
2017,upperauditorium,TRUE,12-11-20,NA
2017,uppercottonwood,TRUE,10-03-20,10-06-20
2017,uppercottonwood,TRUE,10-10-20,10-12-20
2017,uppercottonwood,TRUE,NA,NA
2017,uppercottonwood,TRUE,NA,NA
2017,uppercottonwood,TRUE,NA,11-03-20
2017,uppercottonwood,TRUE,11-06-20,11-09-20
2017,uppercottonwood,TRUE,NA,NA
2017,uppercottonwood,TRUE,NA,NA
2017,uppercottonwood,TRUE,NA,NA
2017,uppercottonwood,TRUE,12-04-20,12-07-20
2017,uppercottonwood,TRUE,12-11-20,NA
2017,upperhatchery,TRUE,10-03-20,10-06-20
2017,upperhatchery,TRUE,10-10-20,10-12-20
2017,upperhatchery,TRUE,NA,NA
2017,upperhatchery,TRUE,NA,NA
2017,upperhatchery,TRUE,NA,11-03-20
2017,upperhatchery,TRUE,11-06-20,11-09-20
2017,upperhatchery,TRUE,NA,NA
2017,upperhatchery,TRUE,NA,NA
2017,upperhatchery,TRUE,NA,NA
2017,upperhatchery,TRUE,12-04-20,12-07-20
2017,upperhatchery,TRUE,12-11-20,NA
